"age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
21,3,228255,16,10,2,9,4,5,2,0,0,30,3,1
24,3,86745,10,13,1,11,3,2,1,0,0,40,1,1
55,3,234327,16,10,1,4,1,5,2,0,0,40,3,1
20,3,59948,7,5,2,2,5,3,1,114,0,20,3,1
31,3,137814,16,10,3,13,4,5,1,0,0,30,3,1
23,3,167692,16,10,2,2,4,5,1,0,0,20,3,1
35,3,245090,12,9,1,4,1,5,2,0,0,40,3,1
51,4,256963,16,10,1,13,1,5,2,0,0,60,3,1
19,3,160033,16,10,2,12,4,5,1,0,0,30,3,1
38,5,289430,12,9,3,12,2,5,2,0,0,56,3,1
52,5,305053,12,9,1,4,1,5,2,0,2051,40,3,1
70,4,172370,15,15,1,11,1,5,2,0,0,25,3,1
53,3,320510,1,6,3,4,2,5,2,0,0,40,3,1
59,3,171355,11,16,1,5,1,5,2,0,0,40,3,2
39,3,65027,16,10,1,15,1,5,2,0,0,43,3,1
18,3,215190,3,8,2,13,4,5,1,0,0,20,3,1
24,3,138938,16,10,3,2,2,5,1,0,0,40,3,1
25,3,557082,12,9,2,2,2,5,1,0,0,38,3,1
32,3,273287,16,10,2,5,2,3,2,0,0,40,3,1
34,4,77209,12,9,1,13,1,5,2,0,1902,60,3,2
35,3,317153,12,9,2,13,2,5,1,0,0,40,3,1
50,3,95469,12,9,1,2,1,5,2,7298,0,45,3,2
18,3,302859,12,9,2,13,4,5,2,0,0,20,3,1
37,3,333651,12,9,2,2,2,5,2,0,0,42,3,1
30,3,177596,16,10,2,9,5,5,1,0,0,36,3,1
40,4,157240,13,14,1,5,6,5,1,15024,0,30,1,2
22,3,184779,12,9,2,11,2,5,1,0,0,40,3,1
50,5,138358,16,10,3,9,5,3,1,0,0,28,3,1
70,3,176285,12,9,3,9,2,5,1,0,0,23,3,1
43,3,102180,13,14,1,11,1,5,2,0,0,40,3,2
77,4,209507,16,10,2,4,2,5,2,0,0,40,3,1
30,4,229741,12,9,1,4,1,5,2,0,0,40,3,1
33,3,324546,16,10,1,8,1,5,2,0,0,39,3,1
51,3,337195,16,10,1,13,1,5,2,0,1902,50,3,2
58,5,194068,13,14,1,11,1,5,2,0,1977,50,3,2
22,3,250647,16,10,2,2,4,5,2,0,0,12,3,1
33,3,477106,12,9,1,15,1,3,2,0,0,40,3,1
27,3,104329,2,7,1,13,1,5,2,0,0,40,3,1
35,3,224566,16,10,2,5,2,5,2,0,0,60,3,1
32,3,169841,16,10,3,13,2,5,1,0,0,55,3,1
41,3,42563,10,13,1,14,6,5,1,0,0,25,3,2
37,3,31368,16,10,1,4,1,5,2,0,0,40,3,1
17,3,132755,2,7,2,13,4,5,2,0,0,15,3,1
50,3,279129,10,13,3,5,2,5,2,0,0,55,3,2
54,5,44172,12,9,3,5,5,5,1,0,0,38,3,1
23,5,93076,12,9,2,9,4,3,2,0,0,40,3,1
40,3,146653,10,13,3,2,5,5,1,0,0,20,3,1
29,3,221366,10,13,1,11,1,5,2,5013,0,40,2,1
38,3,189404,12,9,1,9,2,5,2,0,0,35,4,1
30,3,172304,9,11,1,5,1,5,2,0,0,55,3,1
20,3,116666,16,10,2,13,4,2,2,0,0,8,1,1
43,4,64112,16,10,1,6,1,5,2,0,0,50,3,1
25,3,55718,16,10,2,14,4,5,2,0,0,25,3,1
39,3,126675,13,14,1,13,1,5,2,0,0,50,3,2
48,3,102112,8,12,1,11,1,5,2,0,0,50,3,2
41,4,226505,12,9,3,9,5,5,1,0,0,40,3,1
24,3,211527,10,13,2,2,2,5,2,0,0,30,3,1
20,3,175069,16,10,2,2,4,5,2,0,0,40,2,1
25,3,25249,16,10,2,2,2,5,1,0,0,40,3,1
57,3,73411,16,10,1,4,1,5,2,0,0,40,3,2
39,3,207185,16,10,1,5,6,5,1,0,0,35,3,2
66,3,127139,10,13,1,11,1,5,2,0,0,40,3,2
34,3,41809,16,10,3,2,5,5,1,0,0,40,3,1
36,3,297449,10,13,3,11,2,5,2,14084,0,40,3,2
46,3,141483,12,9,1,13,6,5,1,0,0,40,3,1
42,5,117227,13,14,3,11,5,5,1,0,0,45,3,1
46,3,377401,12,9,1,15,1,5,2,0,1902,70,3,2
34,5,167063,12,9,2,12,4,5,2,0,0,40,3,1
43,3,253759,16,10,1,14,6,3,1,0,0,40,3,1
42,3,183096,16,10,3,5,4,5,1,0,0,40,3,1
31,3,269654,10,13,2,13,2,5,2,0,0,48,3,1
32,3,34104,16,10,1,5,1,5,2,0,0,40,3,1
46,2,80057,12,9,1,2,1,5,2,0,0,40,2,2
42,4,369781,6,4,3,4,5,5,2,0,0,25,3,1
21,3,223811,9,11,2,5,4,5,2,0,0,40,3,1
24,3,163053,10,13,2,13,2,5,1,0,0,40,3,1
23,3,189461,12,9,2,13,3,5,2,0,0,55,3,1
50,5,145166,13,14,1,11,1,5,2,7298,0,40,3,2
37,3,86310,16,10,3,2,5,5,1,0,0,45,3,1
44,2,280362,8,12,1,4,1,5,2,0,0,40,3,2
29,3,301031,12,9,1,15,1,3,2,0,0,40,3,1
30,3,74966,9,11,1,2,6,5,1,0,0,24,3,1
36,3,254493,16,10,1,13,1,5,2,0,0,44,3,1
49,4,204241,10,13,2,13,2,5,2,0,0,45,3,1
29,3,225024,12,9,3,4,2,5,2,0,0,40,3,1
45,5,148222,12,9,2,2,2,3,1,0,0,40,3,1
75,5,113868,11,16,1,11,1,3,2,0,0,20,3,2
42,3,132633,12,9,2,10,2,5,1,0,0,40,4,1
37,3,44780,8,12,3,5,2,5,1,0,0,40,3,1
51,3,86373,10,13,1,8,1,5,2,0,0,25,3,1
61,5,176753,12,9,1,6,1,5,2,0,0,48,3,1
33,3,164707,8,12,2,5,5,5,1,2174,0,55,4,1
50,5,370733,12,9,1,2,1,3,2,0,0,40,3,1
59,3,216851,12,9,2,8,2,5,2,0,0,40,3,1
25,3,137951,12,9,2,2,5,5,1,0,0,30,3,1
22,3,185279,12,9,2,7,4,5,2,0,0,16,3,1
56,3,159724,16,10,1,15,1,5,2,0,0,40,3,2
44,3,103233,10,13,2,2,5,3,1,0,0,40,3,1
35,3,63509,9,11,1,4,1,5,2,0,0,50,3,1
57,3,174353,12,9,2,5,2,5,2,0,0,40,3,1
47,4,168109,12,9,1,6,1,5,2,15024,0,50,3,2
27,3,159724,10,13,2,5,2,5,1,0,0,40,3,1
50,4,105010,12,9,1,6,1,5,2,0,2051,20,3,1
30,3,179112,10,13,2,11,4,3,2,0,0,40,4,1
46,3,364913,2,7,1,15,1,3,2,0,0,40,3,1
48,4,155664,15,15,1,11,1,5,2,0,0,60,3,2
61,3,230568,10,13,3,2,2,5,2,0,0,40,3,2
33,3,86492,12,9,2,15,2,5,2,0,0,87,3,1
40,3,71305,12,9,1,9,1,3,2,0,0,40,3,1
58,4,189933,16,10,1,5,1,5,2,0,0,65,3,2
46,4,191978,13,14,1,5,1,5,2,0,2392,50,3,2
35,3,38948,16,10,1,11,1,5,2,0,0,40,3,2
51,4,139127,16,10,3,5,5,5,1,0,0,50,3,1
37,3,301568,3,8,2,9,4,5,1,0,0,40,3,1
64,3,149044,13,14,1,11,1,2,2,0,2057,60,1,1
41,3,197344,12,9,2,4,2,5,2,0,0,54,3,1
18,3,32244,2,7,2,7,4,5,2,594,0,30,3,1
44,4,315406,2,7,1,6,1,5,2,0,0,88,3,1
41,5,47170,10,13,1,11,6,1,1,0,0,48,3,2
33,5,208785,16,10,3,11,2,5,2,10520,0,40,3,2
37,3,196338,7,5,3,10,5,5,1,0,0,16,3,1
34,3,269243,16,10,2,2,4,5,1,0,0,40,3,1
24,2,215115,10,13,2,14,4,5,1,0,0,40,4,1
20,3,117767,16,10,2,7,4,5,2,0,0,40,3,1
38,3,176101,10,13,1,5,1,5,2,0,0,40,3,1
28,3,138283,9,11,2,9,2,5,1,0,0,40,3,1
20,4,132320,12,9,2,15,4,5,2,0,0,45,3,1
22,2,471452,10,13,2,14,4,5,2,0,0,8,3,1
55,3,147653,10,13,3,2,5,5,1,0,0,73,3,1
20,3,49179,16,10,2,11,2,5,2,0,0,35,3,1
26,3,174921,10,13,2,11,2,5,1,0,0,40,3,1
20,4,95997,12,9,2,6,4,5,2,0,0,70,3,1
40,3,247245,7,5,3,9,2,5,1,0,0,40,3,1
33,3,67072,12,9,1,13,1,5,2,0,0,50,3,2
24,3,107882,12,9,2,13,2,5,1,0,0,40,3,1
25,3,241825,16,10,2,5,4,5,2,0,0,46,3,1
18,3,79443,2,7,2,9,4,5,2,0,0,8,3,1
49,4,233059,12,9,1,4,1,5,2,0,0,60,3,1
17,3,226980,3,8,2,7,4,5,2,0,0,17,3,1
34,4,181087,9,11,1,4,1,5,2,0,0,45,3,1
37,3,305597,10,13,1,11,1,5,2,0,0,45,3,2
49,2,311671,16,10,1,5,1,5,2,0,0,40,3,2
74,3,129879,12,9,3,2,2,5,1,15831,0,40,3,2
37,3,83375,12,9,3,6,2,5,2,0,0,40,3,1
20,3,115824,2,7,1,7,1,5,2,0,1573,40,3,1
40,3,141657,12,9,1,5,6,5,1,0,0,35,3,2
34,3,50276,10,13,2,13,2,5,2,27828,0,40,3,2
30,3,177216,15,15,1,11,1,3,2,0,1740,40,3,1
44,3,228057,12,9,3,2,2,5,1,0,0,40,3,1
40,3,222848,1,6,1,9,6,3,1,0,0,32,3,1
58,3,121111,12,9,1,13,6,5,1,0,0,40,2,1
44,3,298885,12,9,1,4,1,5,2,0,0,40,3,1
42,3,149909,16,10,1,13,1,5,2,0,0,25,3,2
39,3,387430,12,9,2,9,2,5,2,0,0,18,3,1
19,3,121972,12,9,2,9,4,3,2,0,0,40,3,1
41,3,280167,13,14,1,5,1,5,2,15024,0,70,3,2
29,5,191355,13,14,2,11,2,5,2,0,0,40,3,1
34,2,112115,16,10,2,4,3,5,2,0,0,40,3,1
27,3,211032,14,1,1,6,3,5,2,41310,0,24,3,1
54,3,199307,16,10,3,4,5,5,1,0,0,48,3,1
40,3,205175,12,9,3,8,5,3,1,0,0,37,3,1
19,3,257750,16,10,2,13,3,5,1,0,0,25,3,1
17,3,191260,2,7,2,9,4,5,2,594,0,10,3,1
33,3,342730,16,10,1,13,1,5,2,0,0,52,3,1
80,3,249983,6,4,3,9,2,5,1,0,0,24,3,1
24,4,161508,12,9,2,4,4,5,2,0,0,50,3,1
28,3,338376,10,13,2,11,4,5,2,0,0,40,3,1
55,3,334308,12,9,1,5,6,5,1,0,0,30,3,2
21,3,133471,16,10,2,5,4,5,2,0,0,40,3,1
51,3,129177,12,9,3,2,2,5,1,0,0,38,3,1
19,3,178811,12,9,2,8,4,3,1,0,0,40,3,1
42,3,178537,12,9,2,9,2,5,1,0,0,24,3,1
60,4,235535,12,9,1,5,1,5,2,0,0,48,3,1
51,3,145114,12,9,3,2,2,5,1,0,0,40,3,1
21,3,194096,16,10,2,9,4,5,1,0,0,40,3,1
37,5,191779,16,10,1,4,1,5,2,0,0,40,3,1
26,3,159732,12,9,2,8,2,5,2,0,0,52,3,1
42,2,170230,13,14,2,5,2,5,1,14084,0,60,3,2
40,3,104719,16,10,1,7,1,5,2,0,0,40,3,1
55,3,163083,13,14,1,11,1,5,2,0,0,40,3,2
33,3,403552,12,9,2,9,2,3,2,0,0,32,3,1
62,3,218009,12,9,1,15,1,5,2,0,1977,60,3,2
47,3,179313,1,6,3,13,5,5,1,0,0,30,3,1
26,3,51961,3,8,2,13,3,3,2,0,0,51,3,1
59,3,426001,12,9,1,2,5,5,1,0,0,20,3,1
70,5,176493,16,10,3,2,2,5,1,0,0,17,3,1
26,3,124068,16,10,2,2,2,5,1,0,0,20,3,1
47,3,108510,1,6,1,13,1,5,2,0,0,65,3,1
25,3,181528,13,14,2,5,2,5,1,0,0,43,3,1
52,4,173754,15,15,1,11,1,5,2,15024,0,60,3,2
46,3,169699,12,9,1,4,1,5,2,0,0,40,3,1
67,3,126849,1,6,1,15,1,1,2,0,0,20,3,1
34,3,204470,13,14,1,5,1,5,2,0,0,50,3,2
53,5,116367,16,10,3,2,3,5,1,4650,0,40,3,1
22,3,117363,10,13,2,2,2,5,1,0,0,35,3,1
39,5,106297,12,9,3,2,4,5,2,0,0,42,3,1
54,4,108933,12,9,1,4,1,5,2,0,0,35,3,1
24,3,190143,10,13,1,13,1,5,2,0,0,40,3,1
37,3,246677,12,9,3,11,5,5,1,0,0,38,3,1
38,3,175360,1,6,2,11,2,5,2,0,2559,90,3,2
41,5,210259,13,14,2,11,2,3,1,0,0,40,3,1
36,3,166304,12,9,1,15,1,5,2,0,0,33,3,1
43,3,303051,9,11,1,5,1,5,2,15024,0,40,3,2
39,3,49308,10,13,3,11,2,5,2,0,0,40,3,1
26,3,192262,10,13,2,13,4,5,2,0,0,45,3,1
49,5,192349,13,14,2,11,2,5,1,4650,0,40,3,1
37,4,48063,10,13,1,11,1,5,2,0,0,55,3,2
43,3,170214,16,10,1,5,1,5,2,0,0,50,3,2
54,2,51048,12,9,1,11,1,5,2,0,0,40,3,2
53,4,246562,5,3,1,13,1,5,2,0,0,40,3,2
57,5,215175,13,14,1,11,1,5,2,0,0,60,3,1
28,3,114967,10,13,1,11,1,5,2,0,0,40,3,2
29,3,464536,10,13,1,9,1,5,2,0,0,40,3,1
21,3,451996,12,9,2,13,4,5,2,0,0,40,3,1
51,3,138852,12,9,1,4,1,5,2,0,0,40,3,1
46,5,353012,12,9,1,15,1,5,2,0,0,40,3,1
50,4,321822,15,15,1,11,1,5,2,0,0,75,3,2
50,4,324506,12,9,3,5,5,2,1,0,0,48,4,1
36,3,162256,12,9,3,5,5,5,1,0,0,40,3,1
31,5,356689,10,13,1,11,1,5,2,0,0,40,3,1
20,3,260199,12,9,2,2,4,5,1,0,0,10,3,1
36,3,103605,12,9,1,7,1,5,2,0,0,40,3,1
38,3,316211,12,9,3,4,4,5,2,0,0,40,3,1
37,3,308691,10,13,1,4,1,5,2,0,0,45,3,2
39,3,194404,13,14,1,11,1,5,2,7688,0,40,3,2
18,3,334427,1,6,2,6,4,5,2,0,0,36,3,1
33,3,213226,12,9,3,13,2,5,2,0,0,50,3,1
35,3,342824,12,9,2,14,2,5,1,1151,0,40,3,1
23,3,33105,16,10,2,7,4,1,2,0,0,40,3,1
37,3,147638,10,13,3,9,5,2,1,0,0,36,1,1
25,3,315643,12,9,1,9,1,5,2,0,0,30,3,1
51,2,106257,8,12,1,14,1,3,2,0,0,40,3,1
35,3,342768,12,9,1,4,1,5,2,0,0,40,3,1
54,3,108960,2,7,1,8,1,5,2,0,0,40,3,1
32,3,136935,12,9,2,9,5,3,1,0,0,13,3,1
37,4,188774,10,13,2,12,2,5,2,0,0,55,3,2
29,3,280344,10,13,1,13,1,5,2,0,0,40,3,2
45,3,202496,10,13,1,7,1,5,2,0,0,37,3,1
61,4,134768,16,10,1,13,1,5,2,0,0,40,3,1
40,3,175686,16,10,3,2,5,5,1,0,0,40,3,1
24,3,194748,12,9,2,15,2,5,1,0,0,49,3,1
49,3,61307,6,4,1,8,1,4,2,0,0,38,3,1
51,4,165001,13,14,3,5,5,5,2,25236,0,50,3,2
34,3,325658,12,9,1,15,1,5,2,0,0,40,3,1
20,3,505980,16,10,2,13,4,5,2,0,0,40,3,1
30,3,185336,16,10,3,2,5,3,1,0,0,37,3,1
49,4,362795,13,14,3,11,5,5,2,99999,0,80,3,2
26,3,126829,16,10,2,13,2,5,2,0,0,40,3,1
63,3,264600,1,6,1,2,1,5,2,0,0,45,3,1
36,3,82743,8,12,2,15,2,5,2,0,0,55,1,1
63,4,125178,10,13,1,11,1,5,2,0,0,40,3,2
22,3,128487,12,9,2,2,2,5,1,0,0,10,3,1
40,3,321758,12,9,1,13,1,5,2,0,0,40,3,2
31,3,128220,6,4,3,2,2,5,1,0,0,35,3,1
49,3,176814,16,10,1,4,1,5,2,0,0,50,3,1
35,3,188069,13,14,2,11,2,5,2,13550,0,55,4,2
23,5,156423,10,13,2,11,4,5,1,0,0,20,3,1
25,3,169905,9,11,2,13,2,5,2,27828,0,40,3,2
28,3,176972,10,13,1,4,1,5,2,0,0,45,3,2
44,4,171424,16,10,3,8,2,5,2,0,2205,35,3,1
33,3,91811,12,9,3,15,2,5,2,0,0,40,3,1
21,3,203924,16,10,2,2,2,5,2,2597,0,45,3,1
55,3,177484,2,7,1,9,1,3,2,0,1672,40,3,1
75,4,242108,12,9,3,13,2,5,2,2346,0,15,3,1
61,3,132972,7,5,2,8,5,3,1,0,0,40,3,1
53,3,157947,12,9,3,2,2,5,1,0,0,40,3,1
26,5,177482,8,12,1,12,1,5,2,0,0,45,3,2
48,3,246891,16,10,3,13,5,5,2,0,0,50,3,2
28,5,158834,13,14,1,5,1,5,2,0,0,50,3,2
29,3,110442,12,9,1,7,1,5,2,0,0,45,3,1
25,3,240676,16,10,3,14,4,5,1,0,0,40,3,1
37,3,192939,12,9,1,15,1,5,2,0,0,40,3,1
43,5,260696,10,13,3,11,5,5,1,0,0,55,3,1
40,5,55363,12,9,1,15,1,5,2,0,0,40,3,1
34,3,144949,1,6,1,4,1,5,2,0,0,45,3,2
55,3,116878,11,16,1,11,1,5,2,15024,0,30,3,2
31,5,357954,8,12,2,14,2,5,2,0,0,20,3,1
32,4,190290,12,9,1,6,1,5,2,0,0,40,2,1
26,5,203279,15,15,2,11,2,2,2,2463,0,50,1,1
26,3,167761,10,13,1,11,1,5,2,0,0,50,3,2
44,3,138845,16,10,1,15,1,5,2,0,0,40,3,1
49,3,144844,12,9,1,15,1,5,2,0,0,52,3,2
26,3,55743,12,9,2,2,5,3,1,0,0,30,3,1
40,4,117721,12,9,1,6,1,5,2,0,0,60,3,1
19,4,116385,2,7,2,2,2,5,1,0,0,40,3,1
58,3,301867,12,9,1,6,1,5,2,0,0,40,3,1
61,3,238913,9,11,1,14,1,5,2,0,0,40,3,2
28,4,123983,16,10,1,13,4,2,2,0,0,63,4,1
26,3,165510,10,13,2,6,4,5,2,0,0,40,3,1
64,3,183513,12,9,2,2,2,5,1,0,0,25,3,1
42,4,119281,10,13,1,5,1,5,2,0,0,60,3,2
41,3,152629,16,10,1,14,1,5,2,0,0,40,3,2
45,3,110171,12,9,2,7,2,5,2,0,0,40,3,1
39,3,211440,10,13,1,13,1,5,2,0,0,50,3,2
41,5,359259,12,9,1,9,1,5,2,0,0,40,3,1
51,3,125796,2,7,3,9,2,3,1,0,0,40,3,1
34,3,39609,9,11,3,2,5,5,1,0,0,40,3,1
33,3,111567,13,14,1,5,1,5,2,0,1902,45,2,2
23,3,44064,16,10,3,9,2,5,2,0,2559,40,3,2
35,4,120066,16,10,1,4,1,1,2,0,0,60,3,1
41,3,132633,2,7,3,10,5,5,1,0,0,25,3,1
39,3,192702,13,14,2,4,2,5,1,0,0,50,3,1
41,3,166813,16,10,1,13,1,5,2,0,0,55,3,1
33,4,40444,16,10,1,5,1,5,2,0,0,40,3,1
22,3,290504,12,9,2,9,3,5,2,0,0,40,3,1
25,3,178505,16,10,2,5,3,5,1,0,1504,45,3,1
25,3,175370,16,10,3,8,4,5,1,0,0,40,3,1
77,4,72931,6,4,1,2,2,5,2,0,0,20,2,2
66,3,284021,12,9,3,13,2,5,1,0,0,40,3,1
19,3,277974,16,10,2,13,4,5,2,0,0,35,3,1
44,3,111275,12,9,2,9,5,3,1,0,0,38,3,1
45,4,191776,13,14,3,13,5,5,1,25236,0,42,3,2
28,3,125527,16,10,2,13,2,5,2,0,0,50,3,1
19,3,38294,12,9,2,7,3,5,2,2597,0,40,3,1
43,3,313022,12,9,1,8,1,3,2,4386,0,40,3,2
39,3,179668,10,13,1,14,1,5,2,15024,0,40,3,2
33,3,198660,10,13,1,13,1,5,2,0,0,50,3,1
44,3,216116,12,9,1,9,2,3,1,0,0,40,3,1
62,3,200922,6,4,3,8,2,5,1,0,0,40,3,1
40,3,153372,16,10,1,13,1,5,2,0,0,50,3,2
41,3,406603,12,9,2,9,2,5,2,0,0,6,1,1
23,5,248344,16,10,2,9,2,3,2,0,0,30,3,1
48,3,240629,12,9,1,4,1,5,2,0,0,40,2,2
38,3,314310,13,14,1,11,1,5,2,0,0,45,3,1
37,3,259785,13,14,1,5,1,5,2,0,0,50,3,2
45,3,127111,13,14,1,11,1,5,2,0,0,55,3,2
29,3,178272,12,9,1,12,1,5,2,0,0,40,3,1
66,5,75134,12,9,3,2,5,5,1,0,0,25,3,1
19,3,195985,12,9,2,9,2,5,1,0,0,50,3,1
23,3,221955,7,5,2,7,3,5,2,0,0,39,3,1
34,3,177675,10,13,1,14,1,5,2,0,0,40,3,2
39,3,182828,13,14,2,5,2,5,1,0,0,45,3,1
33,4,270889,12,9,2,15,2,5,2,0,0,60,3,1
43,3,183096,16,10,3,13,5,5,1,0,0,10,3,1
27,3,336951,12,9,1,15,1,5,2,0,0,99,3,1
33,5,295589,16,10,3,2,4,3,2,0,0,35,3,1
26,3,289980,5,3,1,6,1,5,2,0,0,30,3,1
56,4,70720,13,14,3,5,2,5,2,27828,0,60,3,2
46,3,163352,12,9,1,13,1,5,2,0,0,36,3,1
38,3,190776,8,12,3,4,5,5,1,0,0,40,3,1
90,3,313986,2,7,1,4,1,5,2,0,0,40,3,1
72,4,473748,16,10,1,5,1,5,2,0,0,25,3,2
20,3,163003,12,9,2,2,5,2,1,0,0,15,3,1
29,3,183061,12,9,1,4,1,1,2,0,0,48,3,1
49,3,123584,2,7,1,15,1,5,2,0,0,75,3,1
23,3,120910,12,9,2,9,5,5,1,0,0,35,3,1
20,3,227554,16,10,1,13,4,3,1,0,0,18,3,1
57,3,182677,10,13,1,5,1,2,2,4508,0,40,4,1
46,3,214955,8,12,3,11,5,5,1,0,0,40,3,1
33,3,209768,10,13,1,11,1,5,2,0,0,40,3,2
24,3,258120,10,13,2,13,2,5,2,0,0,55,3,1
49,3,110015,9,11,1,4,1,5,2,0,0,45,2,1
54,3,152652,12,9,1,15,1,5,2,0,0,65,3,1
46,2,43206,11,16,2,11,2,5,1,0,1564,50,3,2
31,4,114639,9,11,1,4,1,5,2,0,0,50,3,1
43,4,221172,15,15,1,11,1,5,2,0,1977,40,3,2
19,3,131615,12,9,2,8,4,5,2,0,0,40,3,1
46,3,353824,8,12,2,2,2,5,2,0,0,40,3,1
43,3,178417,10,13,3,11,2,5,2,0,0,40,3,1
58,3,178644,12,9,3,4,5,5,2,0,0,40,3,1
43,4,271665,12,9,1,13,1,5,2,0,0,45,3,1
21,2,169003,3,8,2,2,4,3,2,0,0,25,3,1
52,5,338816,13,14,2,2,2,5,2,0,0,70,3,2
34,3,506858,9,11,1,4,1,5,2,0,0,32,3,2
28,3,265628,9,11,2,7,4,5,1,0,0,40,3,1
34,3,173495,12,9,3,15,2,5,2,0,0,40,3,1
29,3,177413,12,9,1,8,1,5,2,0,0,40,3,2
39,3,31670,12,9,1,6,1,5,2,0,0,65,3,1
49,3,154451,2,7,3,8,5,3,1,0,0,35,3,1
35,3,265535,16,10,1,4,1,3,2,0,0,50,3,2
31,3,118941,16,10,3,9,4,5,1,0,0,20,3,1
18,3,214617,16,10,2,7,4,5,2,0,0,30,3,1
47,5,265097,12,9,1,9,1,5,2,4386,0,40,3,2
46,3,276087,12,9,1,13,1,5,2,5013,0,50,3,1
43,3,124692,10,13,1,13,1,5,2,0,0,40,3,2
51,2,306784,12,9,1,4,1,5,2,4386,0,40,3,2
21,3,434102,16,10,2,2,2,5,1,0,0,40,3,1
31,5,181824,10,13,1,11,6,5,1,0,1902,35,3,2
39,5,177907,12,9,1,12,1,5,2,0,1887,40,3,2
58,3,87329,2,7,1,2,1,5,2,0,0,48,3,1
36,3,263130,13,14,2,11,2,5,1,0,0,40,3,1
38,3,262882,12,9,1,8,6,5,1,0,0,40,3,1
31,3,37546,10,13,1,5,6,5,1,0,1902,35,3,2
19,3,27433,2,7,2,7,2,5,2,0,0,40,3,1
38,3,393945,9,11,3,14,2,5,1,0,0,36,3,1
26,3,173927,9,11,2,11,4,4,1,0,0,60,3,1
38,3,343403,8,12,3,2,2,5,1,0,0,16,3,1
36,3,111128,16,10,1,4,1,5,2,0,0,45,3,1
40,3,193882,12,9,1,5,1,5,2,0,0,45,3,2
25,3,310864,10,13,2,14,2,3,2,0,0,40,4,1
41,3,128354,10,13,1,14,6,5,1,0,0,25,3,2
33,3,113364,12,9,2,13,2,5,2,0,0,45,3,1
51,3,136913,12,9,1,8,1,5,2,0,0,40,3,1
34,3,115488,12,9,1,13,1,5,2,0,0,40,3,1
33,3,154227,9,11,3,13,2,5,2,0,0,40,3,1
25,3,279667,1,6,1,4,1,5,2,0,0,45,3,1
30,4,281030,12,9,2,13,5,5,2,0,0,66,3,1
19,3,283945,16,10,2,2,4,5,2,0,0,25,3,1
47,3,454989,12,9,1,5,6,5,1,0,0,40,3,2
26,3,391349,10,13,2,2,2,5,1,0,0,40,3,1
21,5,166704,16,10,2,9,4,5,1,0,0,14,3,1
36,3,151835,12,9,1,9,1,5,2,0,0,60,3,2
60,3,199085,1,6,1,8,1,5,2,0,0,40,3,1
28,3,61487,12,9,2,11,5,3,2,0,0,40,3,1
19,3,120251,12,9,2,2,4,5,1,0,0,14,3,1
42,3,273230,10,13,1,11,1,5,2,0,0,90,3,1
36,3,358373,12,9,3,8,2,3,1,0,0,36,3,1
35,3,267891,12,9,1,9,6,5,1,0,0,38,3,1
22,3,234880,16,10,2,2,4,5,1,0,0,25,3,1
54,3,48358,12,9,1,4,1,5,2,0,0,40,3,2
36,3,96452,10,13,1,11,1,5,2,0,0,45,3,1
55,3,204751,12,9,1,15,1,5,2,0,0,65,3,1
57,3,375868,13,14,1,2,1,5,2,0,0,40,3,1
56,3,413373,6,4,1,15,1,5,2,0,0,36,3,1
24,3,537222,12,9,1,5,1,5,2,0,0,50,3,1
35,5,33975,10,13,1,11,1,5,2,0,0,40,3,2
51,4,162327,2,7,3,13,2,5,2,0,0,40,3,1
34,3,182691,12,9,3,5,4,5,2,0,0,44,3,1
36,3,300829,8,12,3,2,5,5,1,0,0,42,3,1
51,5,114508,7,5,3,9,3,5,1,0,0,40,3,1
46,4,214627,11,16,1,11,1,5,2,0,0,60,3,2
42,3,129684,12,9,3,5,2,3,1,5455,0,50,3,1
25,5,120041,10,13,2,11,2,5,1,0,0,40,3,1
22,3,361138,12,9,2,7,3,5,2,0,0,50,3,1
37,3,76893,12,9,1,4,1,5,2,0,0,40,3,1
48,3,205424,10,13,3,13,5,5,2,0,0,40,3,2
61,3,176839,10,13,1,11,1,5,2,15024,0,50,3,2
40,3,229148,3,8,1,15,1,3,2,0,0,40,3,1
58,4,154537,12,9,1,5,6,5,1,0,0,20,3,2
52,3,181901,12,9,1,6,3,5,2,0,0,20,3,1
18,3,152004,2,7,2,9,4,3,2,0,0,20,3,1
27,3,205188,1,6,1,8,1,5,2,0,0,40,3,1
48,4,30840,16,10,1,11,1,5,2,5013,0,45,3,1
63,3,66634,7,5,1,4,1,5,2,0,0,16,3,1
38,4,180220,12,9,1,4,1,5,2,0,0,60,3,1
31,3,291052,16,10,1,2,1,5,2,0,2051,40,3,1
40,4,99651,16,10,1,11,1,5,2,0,0,60,3,1
41,3,327723,12,9,3,5,2,5,2,0,0,40,3,1
28,3,32291,10,13,2,11,2,5,1,2174,0,40,3,1
31,3,345122,15,15,3,11,2,5,2,14084,0,50,3,2
32,3,127384,9,11,1,4,1,5,2,0,0,55,3,2
30,3,363296,12,9,2,7,5,3,2,0,0,72,3,1
39,5,86551,12,9,3,4,2,5,2,0,1876,40,3,1
28,3,30070,10,13,1,13,1,5,2,0,0,50,3,1
31,3,595000,12,9,2,7,3,3,1,0,0,35,3,1
44,5,111483,13,14,1,11,1,5,2,0,0,40,3,2
22,3,199555,16,10,2,6,4,5,2,0,0,25,3,1
